"","product_code","station_number","year","month","mean_max","quality"
"56","IDCJAC0004","040913",2004,"July",9.8,"Y"
"57","IDCJAC0004","040913",2004,"August",9.9,"Y"
"58","IDCJAC0004","040913",2004,"September",13,"Y"
"59","IDCJAC0004","040913",2004,"October",17.1,"Y"
"60","IDCJAC0004","040913",2004,"November",18.5,"Y"
"61","IDCJAC0004","040913",2004,"December",20.3,"Y"
"62","IDCJAC0004","040913",2005,"January",21.5,"Y"
"63","IDCJAC0004","040913",2005,"February",21.9,"Y"
"64","IDCJAC0004","040913",2005,"March",18.9,"Y"
"65","IDCJAC0004","040913",2005,"April",17.7,"Y"
"66","IDCJAC0004","040913",2005,"May",13.7,"Y"
"67","IDCJAC0004","040913",2005,"June",12.8,"Y"
"68","IDCJAC0004","040913",2005,"July",11.3,"Y"
"69","IDCJAC0004","040913",2005,"August",10.6,"Y"
"70","IDCJAC0004","040913",2005,"September",13.6,"Y"
"71","IDCJAC0004","040913",2005,"October",18.3,"Y"
"72","IDCJAC0004","040913",2005,"November",19.8,"Y"
"73","IDCJAC0004","040913",2005,"December",21.9,"Y"
"74","IDCJAC0004","040913",2006,"January",22.5,"Y"
"75","IDCJAC0004","040913",2006,"February",22.2,"Y"
"76","IDCJAC0004","040913",2006,"March",19.8,"Y"
"77","IDCJAC0004","040913",2006,"April",16.9,"Y"
"78","IDCJAC0004","040913",2006,"May",12.4,"Y"
"79","IDCJAC0004","040913",2006,"June",11.4,"Y"
"80","IDCJAC0004","040913",2006,"July",10.7,"Y"
"81","IDCJAC0004","040913",2006,"August",11.1,"Y"
"82","IDCJAC0004","040913",2006,"September",14.3,"Y"
"83","IDCJAC0004","040913",2006,"October",16.1,"Y"
"84","IDCJAC0004","040913",2006,"November",18.1,"Y"
"85","IDCJAC0004","040913",2006,"December",18.7,"Y"
"86","IDCJAC0004","040913",2007,"January",21.3,"Y"
"87","IDCJAC0004","040913",2007,"February",20.8,"Y"
"88","IDCJAC0004","040913",2007,"March",20.6,"Y"
"89","IDCJAC0004","040913",2007,"April",17.3,"Y"
"90","IDCJAC0004","040913",2007,"May",16,"Y"
"91","IDCJAC0004","040913",2007,"June",12.2,"Y"
"92","IDCJAC0004","040913",2007,"July",8.3,"Y"
"93","IDCJAC0004","040913",2007,"August",11.4,"Y"
"94","IDCJAC0004","040913",2007,"September",13.8,"Y"
"95","IDCJAC0004","040913",2007,"October",17.5,"Y"
"96","IDCJAC0004","040913",2007,"November",18.3,"Y"
"97","IDCJAC0004","040913",2007,"December",20.5,"Y"
"98","IDCJAC0004","040913",2008,"January",21.5,"Y"
"99","IDCJAC0004","040913",2008,"February",20.9,"Y"
"100","IDCJAC0004","040913",2008,"March",18.1,"Y"
"101","IDCJAC0004","040913",2008,"April",15.6,"Y"
"102","IDCJAC0004","040913",2008,"May",12.3,"Y"
"103","IDCJAC0004","040913",2008,"June",12.4,"Y"
"104","IDCJAC0004","040913",2008,"July",10.4,"Y"
"105","IDCJAC0004","040913",2008,"August",8.9,"Y"
"106","IDCJAC0004","040913",2008,"September",14.5,"Y"
"107","IDCJAC0004","040913",2008,"October",14.7,"Y"
"108","IDCJAC0004","040913",2008,"November",19.3,"Y"
"109","IDCJAC0004","040913",2008,"December",20.7,"Y"
"110","IDCJAC0004","040913",2009,"January",21.3,"Y"
"111","IDCJAC0004","040913",2009,"February",21.5,"Y"
"112","IDCJAC0004","040913",2009,"March",20.1,"Y"
"113","IDCJAC0004","040913",2009,"April",17.8,"Y"
"114","IDCJAC0004","040913",2009,"May",14,"Y"
"115","IDCJAC0004","040913",2009,"June",11.3,"Y"
"116","IDCJAC0004","040913",2009,"July",10.2,"Y"
"117","IDCJAC0004","040913",2009,"August",12.1,"Y"
"118","IDCJAC0004","040913",2009,"September",13.6,"Y"
"119","IDCJAC0004","040913",2009,"October",15.6,"Y"
"120","IDCJAC0004","040913",2009,"November",19.7,"Y"
"121","IDCJAC0004","040913",2009,"December",21.6,"Y"
"122","IDCJAC0004","040913",2010,"January",21.9,"Y"
"123","IDCJAC0004","040913",2010,"February",22,"Y"
"124","IDCJAC0004","040913",2010,"March",20.4,"Y"
"125","IDCJAC0004","040913",2010,"April",18.1,"Y"
"126","IDCJAC0004","040913",2010,"May",14,"Y"
"127","IDCJAC0004","040913",2010,"June",11.7,"Y"
"128","IDCJAC0004","040913",2010,"July",11.9,"Y"
"129","IDCJAC0004","040913",2010,"August",10.9,"Y"
"130","IDCJAC0004","040913",2010,"September",15.5,"Y"
"131","IDCJAC0004","040913",2010,"October",16,"Y"
"132","IDCJAC0004","040913",2010,"November",18.5,"Y"
"133","IDCJAC0004","040913",2010,"December",20.5,"Y"
"134","IDCJAC0004","040913",2011,"January",21.2,"Y"
"135","IDCJAC0004","040913",2011,"February",21.7,"Y"
"136","IDCJAC0004","040913",2011,"March",20.3,"Y"
"137","IDCJAC0004","040913",2011,"April",17.4,"Y"
"138","IDCJAC0004","040913",2011,"May",12.8,"Y"
"139","IDCJAC0004","040913",2011,"June",10.3,"Y"
"140","IDCJAC0004","040913",2011,"July",9.5,"Y"
"141","IDCJAC0004","040913",2011,"August",11.2,"Y"
"142","IDCJAC0004","040913",2011,"September",12.6,"Y"
"143","IDCJAC0004","040913",2011,"October",15.9,"Y"
"144","IDCJAC0004","040913",2011,"November",19.9,"Y"
"145","IDCJAC0004","040913",2011,"December",18.8,"Y"
"146","IDCJAC0004","040913",2012,"January",20.7,"Y"
"147","IDCJAC0004","040913",2012,"February",21.1,"Y"
"148","IDCJAC0004","040913",2012,"March",19.7,"Y"
"149","IDCJAC0004","040913",2012,"April",17.3,"Y"
"150","IDCJAC0004","040913",2012,"May",12.7,"Y"
"151","IDCJAC0004","040913",2012,"June",12.1,"Y"
"152","IDCJAC0004","040913",2012,"July",11.1,"Y"
"153","IDCJAC0004","040913",2012,"August",9.6,"Y"
"154","IDCJAC0004","040913",2012,"September",13.4,"Y"
"155","IDCJAC0004","040913",2012,"October",15.4,"Y"
"156","IDCJAC0004","040913",2012,"November",18.4,"Y"
"157","IDCJAC0004","040913",2012,"December",21,"Y"
"158","IDCJAC0004","040913",2013,"January",22.3,"Y"
"159","IDCJAC0004","040913",2013,"February",20.6,"Y"
"160","IDCJAC0004","040913",2013,"March",19.9,"Y"
"161","IDCJAC0004","040913",2013,"April",16.6,"Y"
"162","IDCJAC0004","040913",2013,"May",13.5,"Y"
"163","IDCJAC0004","040913",2013,"June",12.2,"Y"
"164","IDCJAC0004","040913",2013,"July",12.6,"Y"
"165","IDCJAC0004","040913",2013,"August",10.8,"Y"
"166","IDCJAC0004","040913",2013,"September",14.9,"Y"
"167","IDCJAC0004","040913",2013,"October",17,"Y"
"168","IDCJAC0004","040913",2013,"November",18.1,"Y"
"169","IDCJAC0004","040913",2013,"December",19.6,"Y"
"170","IDCJAC0004","040913",2014,"January",21.5,"Y"
"171","IDCJAC0004","040913",2014,"February",21.2,"Y"
"172","IDCJAC0004","040913",2014,"March",20.1,"Y"
"173","IDCJAC0004","040913",2014,"April",17.9,"Y"
"174","IDCJAC0004","040913",2014,"May",15.1,"Y"
"175","IDCJAC0004","040913",2014,"June",12.6,"Y"
"176","IDCJAC0004","040913",2014,"July",8.5,"Y"
"177","IDCJAC0004","040913",2014,"August",11.9,"Y"
"178","IDCJAC0004","040913",2014,"September",12.9,"Y"
"179","IDCJAC0004","040913",2014,"October",16.6,"Y"
"180","IDCJAC0004","040913",2014,"November",20.7,"Y"
"181","IDCJAC0004","040913",2014,"December",21.2,"Y"
"182","IDCJAC0004","040913",2015,"January",22.5,"Y"
"183","IDCJAC0004","040913",2015,"February",20.9,"Y"
"184","IDCJAC0004","040913",2015,"March",21.3,"Y"
"185","IDCJAC0004","040913",2015,"April",17,"Y"
"186","IDCJAC0004","040913",2015,"May",13.9,"Y"
"187","IDCJAC0004","040913",2015,"June",12.5,"Y"
"188","IDCJAC0004","040913",2015,"July",10.2,"Y"
"189","IDCJAC0004","040913",2015,"August",11.6,"Y"
"190","IDCJAC0004","040913",2015,"September",12.8,"Y"
"191","IDCJAC0004","040913",2015,"October",16.3,"Y"
"192","IDCJAC0004","040913",2015,"November",19.8,"Y"
"193","IDCJAC0004","040913",2015,"December",20,"Y"
"194","IDCJAC0004","040913",2016,"January",20.9,"Y"
"195","IDCJAC0004","040913",2016,"February",22,"Y"
"196","IDCJAC0004","040913",2016,"March",20.7,"Y"
"197","IDCJAC0004","040913",2016,"April",18.5,"Y"
"198","IDCJAC0004","040913",2016,"May",15,"Y"
"199","IDCJAC0004","040913",2016,"June",13.1,"Y"
"200","IDCJAC0004","040913",2016,"July",12.3,"Y"
"201","IDCJAC0004","040913",2016,"August",11.8,"Y"
"202","IDCJAC0004","040913",2016,"September",15.2,"Y"
"203","IDCJAC0004","040913",2016,"October",15.1,"Y"
"204","IDCJAC0004","040913",2016,"November",19.4,"Y"
"205","IDCJAC0004","040913",2016,"December",21.2,"Y"
"206","IDCJAC0004","040913",2017,"January",23,"Y"
"207","IDCJAC0004","040913",2017,"February",22.7,"Y"
"208","IDCJAC0004","040913",2017,"March",22,"Y"
"209","IDCJAC0004","040913",2017,"April",16.5,"Y"
"210","IDCJAC0004","040913",2017,"May",15.1,"Y"
"211","IDCJAC0004","040913",2017,"June",12.9,"Y"
"212","IDCJAC0004","040913",2017,"July",10.3,"Y"
"213","IDCJAC0004","040913",2017,"August",10.9,"Y"
"214","IDCJAC0004","040913",2017,"September",14.2,"Y"
"215","IDCJAC0004","040913",2017,"October",18.9,"Y"
"216","IDCJAC0004","040913",2017,"November",17.7,"Y"
"217","IDCJAC0004","040913",2017,"December",20.8,"Y"
"218","IDCJAC0004","040913",2018,"January",21.6,"Y"
"219","IDCJAC0004","040913",2018,"February",21.2,"Y"
"220","IDCJAC0004","040913",2018,"March",20.8,"Y"
"221","IDCJAC0004","040913",2018,"April",18,"Y"
"222","IDCJAC0004","040913",2018,"May",13.9,"Y"
"223","IDCJAC0004","040913",2018,"June",11.4,"Y"
"224","IDCJAC0004","040913",2018,"July",10.8,"Y"
"225","IDCJAC0004","040913",2018,"August",9.6,"Y"
"226","IDCJAC0004","040913",2018,"September",13.9,"Y"
"227","IDCJAC0004","040913",2018,"October",16.7,"Y"
"228","IDCJAC0004","040913",2018,"November",18.9,"Y"
"229","IDCJAC0004","040913",2018,"December",20.8,"Y"
"230","IDCJAC0004","040913",2019,"January",22.7,"Y"
"231","IDCJAC0004","040913",2019,"February",22,"Y"
"232","IDCJAC0004","040913",2019,"March",21.5,"Y"
"233","IDCJAC0004","040913",2019,"April",17.9,"Y"
"234","IDCJAC0004","040913",2019,"May",14.3,"Y"
"235","IDCJAC0004","040913",2019,"June",12.4,"Y"
"236","IDCJAC0004","040913",2019,"July",11.4,"Y"
"237","IDCJAC0004","040913",2019,"August",11.7,"Y"
"238","IDCJAC0004","040913",2019,"September",14.1,"Y"
"239","IDCJAC0004","040913",2019,"October",16.5,"Y"
"240","IDCJAC0004","040913",2019,"November",19.6,"Y"
