"","product_code","station_number","year","month","mean_max","quality"
"45","IDCJAC0004","040214",1890,"September",13.1,"Y"
"46","IDCJAC0004","040214",1890,"October",15.7,"Y"
"47","IDCJAC0004","040214",1890,"November",17.2,"Y"
"48","IDCJAC0004","040214",1890,"December",19,"Y"
"49","IDCJAC0004","040214",1891,"January",21.4,"Y"
"50","IDCJAC0004","040214",1891,"February",19.3,"Y"
"51","IDCJAC0004","040214",1891,"March",18.4,"Y"
"52","IDCJAC0004","040214",1891,"April",16.4,"Y"
"53","IDCJAC0004","040214",1891,"May",13.1,"Y"
"54","IDCJAC0004","040214",1891,"June",10,"Y"
"55","IDCJAC0004","040214",1891,"July",8.9,"Y"
"56","IDCJAC0004","040214",1891,"August",9.3,"Y"
"57","IDCJAC0004","040214",1891,"September",11.7,"Y"
"58","IDCJAC0004","040214",1891,"October",14.5,"Y"
"59","IDCJAC0004","040214",1891,"November",17.3,"Y"
"60","IDCJAC0004","040214",1891,"December",18.9,"Y"
"61","IDCJAC0004","040214",1892,"January",19.5,"Y"
"62","IDCJAC0004","040214",1892,"February",19.2,"Y"
"63","IDCJAC0004","040214",1892,"March",20,"Y"
"64","IDCJAC0004","040214",1892,"April",15.7,"Y"
"65","IDCJAC0004","040214",1892,"May",14.3,"Y"
"66","IDCJAC0004","040214",1892,"June",10.2,"Y"
"67","IDCJAC0004","040214",1892,"July",9.8,"Y"
"68","IDCJAC0004","040214",1892,"August",9.4,"Y"
"69","IDCJAC0004","040214",1892,"September",12.6,"Y"
"70","IDCJAC0004","040214",1892,"October",16.2,"Y"
"71","IDCJAC0004","040214",1892,"November",17.3,"Y"
"72","IDCJAC0004","040214",1892,"December",19.4,"Y"
"73","IDCJAC0004","040214",1893,"January",19.7,"Y"
"74","IDCJAC0004","040214",1893,"February",20.8,"Y"
"75","IDCJAC0004","040214",1893,"March",18.6,"Y"
"76","IDCJAC0004","040214",1893,"April",15,"Y"
"77","IDCJAC0004","040214",1893,"May",12.4,"Y"
"78","IDCJAC0004","040214",1893,"June",9.8,"Y"
"79","IDCJAC0004","040214",1893,"July",9.1,"Y"
"80","IDCJAC0004","040214",1893,"August",12.1,"Y"
"81","IDCJAC0004","040214",1893,"September",11.8,"Y"
"82","IDCJAC0004","040214",1893,"October",16,"Y"
"83","IDCJAC0004","040214",1893,"November",18,"Y"
"84","IDCJAC0004","040214",1893,"December",19.1,"Y"
"85","IDCJAC0004","040214",1894,"January",20.7,"Y"
"86","IDCJAC0004","040214",1894,"February",20.4,"Y"
"87","IDCJAC0004","040214",1894,"March",19.7,"Y"
"88","IDCJAC0004","040214",1894,"April",17.1,"Y"
"89","IDCJAC0004","040214",1894,"May",11.9,"Y"
"90","IDCJAC0004","040214",1894,"June",9.1,"Y"
"91","IDCJAC0004","040214",1894,"July",7.6,"Y"
"92","IDCJAC0004","040214",1894,"August",9.2,"Y"
"93","IDCJAC0004","040214",1894,"September",11.3,"Y"
"94","IDCJAC0004","040214",1894,"October",15.7,"Y"
"95","IDCJAC0004","040214",1894,"November",18,"Y"
"96","IDCJAC0004","040214",1894,"December",18.1,"Y"
"97","IDCJAC0004","040214",1895,"January",21,"Y"
"98","IDCJAC0004","040214",1895,"February",19.8,"Y"
"99","IDCJAC0004","040214",1895,"March",17.5,"Y"
"100","IDCJAC0004","040214",1895,"April",16,"Y"
"101","IDCJAC0004","040214",1895,"May",12,"Y"
"102","IDCJAC0004","040214",1895,"June",9.4,"Y"
"103","IDCJAC0004","040214",1895,"July",6.9,"Y"
"104","IDCJAC0004","040214",1895,"August",8,"Y"
"105","IDCJAC0004","040214",1895,"September",11.8,"Y"
"106","IDCJAC0004","040214",1895,"October",16.2,"Y"
"107","IDCJAC0004","040214",1895,"November",17.4,"Y"
"108","IDCJAC0004","040214",1895,"December",19.9,"Y"
"109","IDCJAC0004","040214",1896,"January",21.7,"Y"
"110","IDCJAC0004","040214",1896,"February",21.3,"Y"
"111","IDCJAC0004","040214",1896,"March",18.4,"Y"
"112","IDCJAC0004","040214",1896,"April",16.4,"Y"
"113","IDCJAC0004","040214",1896,"May",12.8,"Y"
"114","IDCJAC0004","040214",1896,"June",8.6,"Y"
"115","IDCJAC0004","040214",1896,"July",6.9,"Y"
"116","IDCJAC0004","040214",1896,"August",8.7,"Y"
"117","IDCJAC0004","040214",1896,"September",11.4,"Y"
"118","IDCJAC0004","040214",1896,"October",16.1,"Y"
"119","IDCJAC0004","040214",1896,"November",16.7,"Y"
"120","IDCJAC0004","040214",1896,"December",19.3,"Y"
"121","IDCJAC0004","040214",1897,"January",19.8,"Y"
"122","IDCJAC0004","040214",1897,"February",19.8,"Y"
"123","IDCJAC0004","040214",1897,"March",18.5,"Y"
"124","IDCJAC0004","040214",1897,"April",15.3,"Y"
"125","IDCJAC0004","040214",1897,"May",11.3,"Y"
"126","IDCJAC0004","040214",1897,"June",13,"Y"
"127","IDCJAC0004","040214",1897,"July",10,"Y"
"128","IDCJAC0004","040214",1897,"August",10.9,"Y"
"129","IDCJAC0004","040214",1897,"September",13.4,"Y"
"130","IDCJAC0004","040214",1897,"October",16.5,"Y"
"131","IDCJAC0004","040214",1897,"November",18.3,"Y"
"132","IDCJAC0004","040214",1897,"December",18.6,"Y"
"133","IDCJAC0004","040214",1898,"January",20.9,"Y"
"134","IDCJAC0004","040214",1898,"February",20.8,"Y"
"135","IDCJAC0004","040214",1898,"March",19.4,"Y"
"136","IDCJAC0004","040214",1898,"April",16.6,"Y"
"137","IDCJAC0004","040214",1898,"May",11,"Y"
"138","IDCJAC0004","040214",1898,"June",11.1,"Y"
"139","IDCJAC0004","040214",1898,"July",8.4,"Y"
"140","IDCJAC0004","040214",1898,"August",10.4,"Y"
"141","IDCJAC0004","040214",1898,"September",13.4,"Y"
"142","IDCJAC0004","040214",1898,"October",14.8,"Y"
"143","IDCJAC0004","040214",1898,"November",18.8,"Y"
"144","IDCJAC0004","040214",1898,"December",18.4,"Y"
"145","IDCJAC0004","040214",1899,"January",21.3,"Y"
"146","IDCJAC0004","040214",1899,"February",19.1,"Y"
"147","IDCJAC0004","040214",1899,"March",19,"Y"
"148","IDCJAC0004","040214",1899,"April",16.3,"Y"
"149","IDCJAC0004","040214",1899,"May",12,"Y"
"150","IDCJAC0004","040214",1899,"June",11,"Y"
"151","IDCJAC0004","040214",1899,"July",9,"Y"
"152","IDCJAC0004","040214",1899,"August",9.8,"Y"
"153","IDCJAC0004","040214",1899,"September",13.4,"Y"
"154","IDCJAC0004","040214",1899,"October",13.8,"Y"
"155","IDCJAC0004","040214",1899,"November",17.5,"Y"
"156","IDCJAC0004","040214",1899,"December",19.7,"Y"
"157","IDCJAC0004","040214",1900,"January",19.4,"Y"
"158","IDCJAC0004","040214",1900,"February",20.7,"Y"
"159","IDCJAC0004","040214",1900,"March",19.5,"Y"
"160","IDCJAC0004","040214",1900,"April",15.4,"Y"
"161","IDCJAC0004","040214",1900,"May",13.4,"Y"
"162","IDCJAC0004","040214",1900,"June",11.4,"Y"
"163","IDCJAC0004","040214",1900,"July",8.2,"Y"
"164","IDCJAC0004","040214",1900,"August",9.8,"Y"
"165","IDCJAC0004","040214",1900,"September",12,"Y"
"166","IDCJAC0004","040214",1900,"October",14.8,"Y"
"167","IDCJAC0004","040214",1900,"November",18.1,"Y"
"168","IDCJAC0004","040214",1900,"December",20.2,"Y"
"169","IDCJAC0004","040214",1901,"January",20.5,"Y"
"170","IDCJAC0004","040214",1901,"February",20.1,"Y"
"171","IDCJAC0004","040214",1901,"March",19.7,"Y"
"172","IDCJAC0004","040214",1901,"April",16.1,"Y"
"173","IDCJAC0004","040214",1901,"May",13.7,"Y"
"174","IDCJAC0004","040214",1901,"June",9.3,"Y"
"175","IDCJAC0004","040214",1901,"July",8.4,"Y"
"176","IDCJAC0004","040214",1901,"August",9.9,"Y"
"177","IDCJAC0004","040214",1901,"September",13.8,"Y"
"178","IDCJAC0004","040214",1901,"October",15,"Y"
"179","IDCJAC0004","040214",1901,"November",17.2,"Y"
"180","IDCJAC0004","040214",1901,"December",19.5,"Y"
"181","IDCJAC0004","040214",1902,"January",21.2,"Y"
"182","IDCJAC0004","040214",1902,"February",20.9,"Y"
"183","IDCJAC0004","040214",1902,"March",17.8,"Y"
"184","IDCJAC0004","040214",1902,"April",15.3,"Y"
"185","IDCJAC0004","040214",1902,"May",11.9,"Y"
"186","IDCJAC0004","040214",1902,"June",10.3,"Y"
"187","IDCJAC0004","040214",1902,"July",9.8,"Y"
"188","IDCJAC0004","040214",1902,"August",9.5,"Y"
"189","IDCJAC0004","040214",1902,"September",12.3,"Y"
"190","IDCJAC0004","040214",1902,"October",16.1,"Y"
"191","IDCJAC0004","040214",1902,"November",17.9,"Y"
"192","IDCJAC0004","040214",1902,"December",21.1,"Y"
"193","IDCJAC0004","040214",1903,"January",20.9,"Y"
"194","IDCJAC0004","040214",1903,"February",21,"Y"
"195","IDCJAC0004","040214",1903,"March",20.8,"Y"
"196","IDCJAC0004","040214",1903,"April",16.8,"Y"
"197","IDCJAC0004","040214",1903,"May",13.2,"Y"
"198","IDCJAC0004","040214",1903,"June",9.2,"Y"
"199","IDCJAC0004","040214",1903,"July",10.3,"Y"
"200","IDCJAC0004","040214",1903,"August",10.1,"Y"
"201","IDCJAC0004","040214",1903,"September",12.6,"Y"
"202","IDCJAC0004","040214",1903,"October",14.1,"Y"
"203","IDCJAC0004","040214",1903,"November",15.9,"Y"
"204","IDCJAC0004","040214",1903,"December",20.1,"Y"
"205","IDCJAC0004","040214",1904,"January",19.9,"Y"
"206","IDCJAC0004","040214",1904,"February",19.6,"Y"
"207","IDCJAC0004","040214",1904,"March",19,"Y"
"208","IDCJAC0004","040214",1904,"April",17.1,"Y"
"209","IDCJAC0004","040214",1904,"May",13.8,"Y"
"210","IDCJAC0004","040214",1904,"June",8.2,"Y"
"211","IDCJAC0004","040214",1904,"July",9,"Y"
"212","IDCJAC0004","040214",1904,"August",9.1,"Y"
"213","IDCJAC0004","040214",1904,"September",12.3,"Y"
"214","IDCJAC0004","040214",1904,"October",16,"Y"
"215","IDCJAC0004","040214",1904,"November",18.3,"Y"
"216","IDCJAC0004","040214",1904,"December",19.3,"Y"
"217","IDCJAC0004","040214",1905,"January",20.6,"Y"
"218","IDCJAC0004","040214",1905,"February",20.3,"Y"
"219","IDCJAC0004","040214",1905,"March",19.3,"Y"
"220","IDCJAC0004","040214",1905,"April",17.2,"Y"
"221","IDCJAC0004","040214",1905,"May",13.9,"Y"
"222","IDCJAC0004","040214",1905,"June",9.5,"Y"
"223","IDCJAC0004","040214",1905,"July",6.8,"Y"
"224","IDCJAC0004","040214",1905,"August",9.3,"Y"
"225","IDCJAC0004","040214",1905,"September",10.6,"Y"
"226","IDCJAC0004","040214",1905,"October",13.8,"Y"
"227","IDCJAC0004","040214",1905,"November",17.3,"Y"
"228","IDCJAC0004","040214",1905,"December",19.6,"Y"
"229","IDCJAC0004","040214",1906,"January",20.6,"Y"
"230","IDCJAC0004","040214",1906,"February",20.4,"Y"
"231","IDCJAC0004","040214",1906,"March",19.1,"Y"
"232","IDCJAC0004","040214",1906,"April",16.5,"Y"
"233","IDCJAC0004","040214",1906,"May",12.7,"Y"
"234","IDCJAC0004","040214",1906,"June",11.1,"Y"
"235","IDCJAC0004","040214",1906,"July",8.4,"Y"
"236","IDCJAC0004","040214",1906,"August",10,"Y"
"237","IDCJAC0004","040214",1906,"September",14,"Y"
"238","IDCJAC0004","040214",1906,"October",15.3,"Y"
"239","IDCJAC0004","040214",1906,"November",16.6,"Y"
"240","IDCJAC0004","040214",1906,"December",19.2,"Y"
"241","IDCJAC0004","040214",1907,"January",20.6,"Y"
"242","IDCJAC0004","040214",1907,"February",20,"Y"
"243","IDCJAC0004","040214",1907,"March",19.3,"Y"
"244","IDCJAC0004","040214",1907,"April",15.1,"Y"
"245","IDCJAC0004","040214",1907,"May",13.5,"Y"
"246","IDCJAC0004","040214",1907,"June",12.5,"Y"
"247","IDCJAC0004","040214",1907,"July",7.7,"Y"
"248","IDCJAC0004","040214",1907,"August",8,"Y"
"249","IDCJAC0004","040214",1907,"September",12.1,"Y"
"250","IDCJAC0004","040214",1907,"October",16.1,"Y"
"251","IDCJAC0004","040214",1907,"November",18,"Y"
"252","IDCJAC0004","040214",1907,"December",20.4,"Y"
"253","IDCJAC0004","040214",1908,"January",19.9,"Y"
"254","IDCJAC0004","040214",1908,"February",20.6,"Y"
"255","IDCJAC0004","040214",1908,"March",19.3,"Y"
"256","IDCJAC0004","040214",1908,"April",17.7,"Y"
"257","IDCJAC0004","040214",1908,"May",13.8,"Y"
"258","IDCJAC0004","040214",1908,"June",7.5,"Y"
"259","IDCJAC0004","040214",1908,"July",8.9,"Y"
"260","IDCJAC0004","040214",1908,"August",10.3,"Y"
"261","IDCJAC0004","040214",1908,"September",12.2,"Y"
"262","IDCJAC0004","040214",1908,"October",13.6,"Y"
"263","IDCJAC0004","040214",1908,"November",17.6,"Y"
"264","IDCJAC0004","040214",1908,"December",19.8,"Y"
"265","IDCJAC0004","040214",1909,"January",19.3,"Y"
"266","IDCJAC0004","040214",1909,"February",19.3,"Y"
"267","IDCJAC0004","040214",1909,"March",18.6,"Y"
"268","IDCJAC0004","040214",1909,"April",16,"Y"
"269","IDCJAC0004","040214",1909,"May",12.6,"Y"
"270","IDCJAC0004","040214",1909,"June",11.6,"Y"
"271","IDCJAC0004","040214",1909,"July",8.7,"Y"
"272","IDCJAC0004","040214",1909,"August",11.3,"Y"
"273","IDCJAC0004","040214",1909,"September",12.8,"Y"
"274","IDCJAC0004","040214",1909,"October",15.9,"Y"
"275","IDCJAC0004","040214",1909,"November",18.3,"Y"
"276","IDCJAC0004","040214",1909,"December",19.7,"Y"
"277","IDCJAC0004","040214",1910,"January",20.8,"Y"
"278","IDCJAC0004","040214",1910,"February",19.8,"Y"
"279","IDCJAC0004","040214",1910,"March",19.4,"Y"
"280","IDCJAC0004","040214",1910,"April",16.6,"Y"
"281","IDCJAC0004","040214",1910,"May",14.3,"Y"
"282","IDCJAC0004","040214",1910,"June",11.4,"Y"
"283","IDCJAC0004","040214",1910,"July",9.6,"Y"
"284","IDCJAC0004","040214",1910,"August",10.6,"Y"
"285","IDCJAC0004","040214",1910,"September",14.6,"Y"
"286","IDCJAC0004","040214",1910,"October",15,"Y"
"287","IDCJAC0004","040214",1910,"November",17.3,"Y"
"288","IDCJAC0004","040214",1910,"December",20.2,"Y"
"289","IDCJAC0004","040214",1911,"January",20.6,"Y"
"290","IDCJAC0004","040214",1911,"February",19.9,"Y"
"291","IDCJAC0004","040214",1911,"March",18.8,"Y"
"292","IDCJAC0004","040214",1911,"April",15.5,"Y"
"293","IDCJAC0004","040214",1911,"May",12,"Y"
"294","IDCJAC0004","040214",1911,"June",8.8,"Y"
"295","IDCJAC0004","040214",1911,"July",8.8,"Y"
"296","IDCJAC0004","040214",1911,"August",9.8,"Y"
"297","IDCJAC0004","040214",1911,"September",12.4,"Y"
"298","IDCJAC0004","040214",1911,"October",15.1,"Y"
"299","IDCJAC0004","040214",1911,"November",19.8,"Y"
"300","IDCJAC0004","040214",1911,"December",21.7,"Y"
"301","IDCJAC0004","040214",1912,"January",20.5,"Y"
"302","IDCJAC0004","040214",1912,"February",20.5,"Y"
"303","IDCJAC0004","040214",1912,"March",19,"Y"
"304","IDCJAC0004","040214",1912,"April",16.4,"Y"
"305","IDCJAC0004","040214",1912,"May",12.5,"Y"
"306","IDCJAC0004","040214",1912,"June",12.8,"Y"
"307","IDCJAC0004","040214",1912,"July",10.3,"Y"
"308","IDCJAC0004","040214",1912,"August",10.3,"Y"
"309","IDCJAC0004","040214",1912,"September",11.4,"Y"
"310","IDCJAC0004","040214",1912,"October",15.1,"Y"
"311","IDCJAC0004","040214",1912,"November",18.1,"Y"
"312","IDCJAC0004","040214",1912,"December",19.1,"Y"
"313","IDCJAC0004","040214",1913,"January",20.1,"Y"
"314","IDCJAC0004","040214",1913,"February",20,"Y"
"315","IDCJAC0004","040214",1913,"March",18.2,"Y"
"316","IDCJAC0004","040214",1913,"April",17.4,"Y"
"317","IDCJAC0004","040214",1913,"May",13.6,"Y"
"318","IDCJAC0004","040214",1913,"June",10.9,"Y"
"319","IDCJAC0004","040214",1913,"July",10.3,"Y"
"320","IDCJAC0004","040214",1913,"August",7.8,"Y"
"321","IDCJAC0004","040214",1913,"September",11.9,"Y"
"322","IDCJAC0004","040214",1913,"October",15.4,"Y"
"323","IDCJAC0004","040214",1913,"November",17.3,"Y"
"324","IDCJAC0004","040214",1913,"December",19.6,"Y"
"325","IDCJAC0004","040214",1914,"January",20.7,"Y"
"326","IDCJAC0004","040214",1914,"February",20,"Y"
"327","IDCJAC0004","040214",1914,"March",19.7,"Y"
"328","IDCJAC0004","040214",1914,"April",17.6,"Y"
"329","IDCJAC0004","040214",1914,"May",13.5,"Y"
"330","IDCJAC0004","040214",1914,"June",12,"Y"
"331","IDCJAC0004","040214",1914,"July",9.2,"Y"
"332","IDCJAC0004","040214",1914,"August",10.6,"Y"
"333","IDCJAC0004","040214",1914,"September",12.7,"Y"
"334","IDCJAC0004","040214",1914,"October",14.8,"Y"
"335","IDCJAC0004","040214",1914,"November",19.2,"Y"
"336","IDCJAC0004","040214",1914,"December",20.2,"Y"
"337","IDCJAC0004","040214",1915,"January",19.2,"Y"
"338","IDCJAC0004","040214",1915,"February",20.5,"Y"
"339","IDCJAC0004","040214",1915,"March",18,"Y"
"340","IDCJAC0004","040214",1915,"April",16.4,"Y"
"341","IDCJAC0004","040214",1915,"May",12,"Y"
"342","IDCJAC0004","040214",1915,"June",10.2,"Y"
"343","IDCJAC0004","040214",1915,"July",10.5,"Y"
"344","IDCJAC0004","040214",1915,"August",8.8,"Y"
"345","IDCJAC0004","040214",1915,"September",14.2,"Y"
"346","IDCJAC0004","040214",1915,"October",15.6,"Y"
"347","IDCJAC0004","040214",1915,"November",18.8,"Y"
"348","IDCJAC0004","040214",1915,"December",18.6,"Y"
"349","IDCJAC0004","040214",1916,"January",20.1,"Y"
"350","IDCJAC0004","040214",1916,"February",20.5,"Y"
"351","IDCJAC0004","040214",1916,"March",19.6,"Y"
"352","IDCJAC0004","040214",1916,"April",17.4,"Y"
"353","IDCJAC0004","040214",1916,"May",12.9,"Y"
"354","IDCJAC0004","040214",1916,"June",10.9,"Y"
"355","IDCJAC0004","040214",1916,"July",9.9,"Y"
"356","IDCJAC0004","040214",1916,"August",10.1,"Y"
"357","IDCJAC0004","040214",1916,"September",12.6,"Y"
"358","IDCJAC0004","040214",1916,"October",16,"Y"
"359","IDCJAC0004","040214",1916,"November",16.5,"Y"
"360","IDCJAC0004","040214",1916,"December",19.1,"Y"
"361","IDCJAC0004","040214",1917,"January",20.3,"Y"
"362","IDCJAC0004","040214",1917,"February",18.6,"Y"
"363","IDCJAC0004","040214",1917,"March",18.3,"Y"
"364","IDCJAC0004","040214",1917,"April",14.7,"Y"
"365","IDCJAC0004","040214",1917,"May",10.8,"Y"
"366","IDCJAC0004","040214",1917,"June",9.8,"Y"
"367","IDCJAC0004","040214",1917,"July",9,"Y"
"368","IDCJAC0004","040214",1917,"August",9.8,"Y"
"369","IDCJAC0004","040214",1917,"September",12.3,"Y"
"370","IDCJAC0004","040214",1917,"October",15,"Y"
"371","IDCJAC0004","040214",1917,"November",17.2,"Y"
"372","IDCJAC0004","040214",1917,"December",18.4,"Y"
"373","IDCJAC0004","040214",1918,"January",19.3,"Y"
"374","IDCJAC0004","040214",1918,"February",19.5,"Y"
"375","IDCJAC0004","040214",1918,"March",17.7,"Y"
"376","IDCJAC0004","040214",1918,"April",14.7,"Y"
"377","IDCJAC0004","040214",1918,"May",11.6,"Y"
"378","IDCJAC0004","040214",1918,"June",8.6,"Y"
"379","IDCJAC0004","040214",1918,"July",7,"Y"
"380","IDCJAC0004","040214",1918,"August",10.6,"Y"
"381","IDCJAC0004","040214",1918,"September",11.9,"Y"
"382","IDCJAC0004","040214",1918,"October",15.6,"Y"
"383","IDCJAC0004","040214",1918,"November",17.7,"Y"
"384","IDCJAC0004","040214",1918,"December",19.6,"Y"
"385","IDCJAC0004","040214",1919,"January",20.7,"Y"
"386","IDCJAC0004","040214",1919,"February",20.5,"Y"
"387","IDCJAC0004","040214",1919,"March",19.7,"Y"
"388","IDCJAC0004","040214",1919,"April",16.9,"Y"
"389","IDCJAC0004","040214",1919,"May",14.8,"Y"
"390","IDCJAC0004","040214",1919,"June",11.9,"Y"
"391","IDCJAC0004","040214",1919,"July",9.8,"Y"
"392","IDCJAC0004","040214",1919,"August",9,"Y"
"393","IDCJAC0004","040214",1919,"September",12.8,"Y"
"394","IDCJAC0004","040214",1919,"October",15.5,"Y"
"395","IDCJAC0004","040214",1919,"November",17.6,"Y"
"396","IDCJAC0004","040214",1919,"December",20.3,"Y"
"397","IDCJAC0004","040214",1920,"January",19.9,"Y"
"398","IDCJAC0004","040214",1920,"February",19.3,"Y"
"399","IDCJAC0004","040214",1920,"March",17.9,"Y"
"400","IDCJAC0004","040214",1920,"April",16,"Y"
"401","IDCJAC0004","040214",1920,"May",13.2,"Y"
"402","IDCJAC0004","040214",1920,"June",10.5,"Y"
"403","IDCJAC0004","040214",1920,"July",10.5,"Y"
"404","IDCJAC0004","040214",1920,"August",10.5,"Y"
"405","IDCJAC0004","040214",1920,"September",13.4,"Y"
"406","IDCJAC0004","040214",1920,"October",15.7,"Y"
"407","IDCJAC0004","040214",1920,"November",18.2,"Y"
"408","IDCJAC0004","040214",1920,"December",20.5,"Y"
"409","IDCJAC0004","040214",1921,"January",20,"Y"
"410","IDCJAC0004","040214",1921,"February",19.7,"Y"
"411","IDCJAC0004","040214",1921,"March",18.5,"Y"
"412","IDCJAC0004","040214",1921,"April",17.2,"Y"
"413","IDCJAC0004","040214",1921,"May",14,"Y"
"414","IDCJAC0004","040214",1921,"June",13.6,"Y"
"415","IDCJAC0004","040214",1921,"July",12,"Y"
"416","IDCJAC0004","040214",1921,"August",9.6,"Y"
"417","IDCJAC0004","040214",1921,"September",13.7,"Y"
"418","IDCJAC0004","040214",1921,"October",14.2,"Y"
"419","IDCJAC0004","040214",1921,"November",18.7,"Y"
"420","IDCJAC0004","040214",1921,"December",19.6,"Y"
"421","IDCJAC0004","040214",1922,"January",20.8,"Y"
"422","IDCJAC0004","040214",1922,"February",20.4,"Y"
"423","IDCJAC0004","040214",1922,"March",18.4,"Y"
"424","IDCJAC0004","040214",1922,"April",16.9,"Y"
"425","IDCJAC0004","040214",1922,"May",13.3,"Y"
"426","IDCJAC0004","040214",1922,"June",11.2,"Y"
"427","IDCJAC0004","040214",1922,"July",8.9,"Y"
"428","IDCJAC0004","040214",1922,"August",8.8,"Y"
"429","IDCJAC0004","040214",1922,"September",12.6,"Y"
"430","IDCJAC0004","040214",1922,"October",16.4,"Y"
"431","IDCJAC0004","040214",1922,"November",18.6,"Y"
"432","IDCJAC0004","040214",1922,"December",20.5,"Y"
"433","IDCJAC0004","040214",1923,"January",21.2,"Y"
"434","IDCJAC0004","040214",1923,"February",20.3,"Y"
"435","IDCJAC0004","040214",1923,"March",19.5,"Y"
"436","IDCJAC0004","040214",1923,"April",16.5,"Y"
"437","IDCJAC0004","040214",1923,"May",13.4,"Y"
"438","IDCJAC0004","040214",1923,"June",10.2,"Y"
"439","IDCJAC0004","040214",1923,"July",9.8,"Y"
"440","IDCJAC0004","040214",1923,"August",9.4,"Y"
"441","IDCJAC0004","040214",1923,"September",12.4,"Y"
"442","IDCJAC0004","040214",1923,"October",16.2,"Y"
"443","IDCJAC0004","040214",1923,"November",17.8,"Y"
"444","IDCJAC0004","040214",1923,"December",21.4,"Y"
"445","IDCJAC0004","040214",1924,"January",21.2,"Y"
"446","IDCJAC0004","040214",1924,"February",21.5,"Y"
"447","IDCJAC0004","040214",1924,"March",18.7,"Y"
"448","IDCJAC0004","040214",1924,"April",15.8,"Y"
"449","IDCJAC0004","040214",1924,"May",12.5,"Y"
"450","IDCJAC0004","040214",1924,"June",10.3,"Y"
"451","IDCJAC0004","040214",1924,"July",11.7,"Y"
"452","IDCJAC0004","040214",1924,"August",10.9,"Y"
"453","IDCJAC0004","040214",1924,"September",13.5,"Y"
"454","IDCJAC0004","040214",1924,"October",15.9,"Y"
"455","IDCJAC0004","040214",1924,"November",18.5,"Y"
"456","IDCJAC0004","040214",1924,"December",18.1,"Y"
"457","IDCJAC0004","040214",1925,"January",19.5,"Y"
"458","IDCJAC0004","040214",1925,"February",21.2,"Y"
"459","IDCJAC0004","040214",1925,"March",18.3,"Y"
"460","IDCJAC0004","040214",1925,"April",15.3,"Y"
"461","IDCJAC0004","040214",1925,"May",13.5,"Y"
"462","IDCJAC0004","040214",1925,"June",10.8,"Y"
"463","IDCJAC0004","040214",1925,"July",7.9,"Y"
"464","IDCJAC0004","040214",1925,"August",10.6,"Y"
"465","IDCJAC0004","040214",1925,"September",11.1,"Y"
"466","IDCJAC0004","040214",1925,"October",14.8,"Y"
"467","IDCJAC0004","040214",1925,"November",17.3,"Y"
"468","IDCJAC0004","040214",1925,"December",20.2,"Y"
