"","product_code","station_number","year","month","mean_max","quality"
"467","IDCJAC0002","040214",1925,"November",26,"Y"
"468","IDCJAC0002","040214",1925,"December",29.1,"Y"
"469","IDCJAC0002","040214",1926,"January",30.2,"Y"
"470","IDCJAC0002","040214",1926,"February",30.7,"Y"
"471","IDCJAC0002","040214",1926,"March",29.2,"Y"
"472","IDCJAC0002","040214",1926,"April",27.5,"Y"
"473","IDCJAC0002","040214",1926,"May",23.4,"Y"
"474","IDCJAC0002","040214",1926,"June",21.1,"Y"
"475","IDCJAC0002","040214",1926,"July",20.8,"Y"
"476","IDCJAC0002","040214",1926,"August",23.4,"Y"
"477","IDCJAC0002","040214",1926,"September",23.5,"Y"
"478","IDCJAC0002","040214",1926,"October",27.8,"Y"
"479","IDCJAC0002","040214",1926,"November",28.3,"Y"
"480","IDCJAC0002","040214",1926,"December",28.2,"Y"
"481","IDCJAC0002","040214",1927,"January",27.6,"Y"
"482","IDCJAC0002","040214",1927,"February",28.7,"Y"
"483","IDCJAC0002","040214",1927,"March",27.4,"Y"
"484","IDCJAC0002","040214",1927,"April",25.9,"Y"
"485","IDCJAC0002","040214",1927,"May",24.2,"Y"
"486","IDCJAC0002","040214",1927,"June",20.6,"Y"
"487","IDCJAC0002","040214",1927,"July",21.3,"Y"
"488","IDCJAC0002","040214",1927,"August",22.7,"Y"
"489","IDCJAC0002","040214",1927,"September",23.8,"Y"
"490","IDCJAC0002","040214",1927,"October",24.6,"Y"
"491","IDCJAC0002","040214",1927,"November",26.8,"Y"
"492","IDCJAC0002","040214",1927,"December",26.9,"Y"
"493","IDCJAC0002","040214",1928,"January",28.8,"Y"
"494","IDCJAC0002","040214",1928,"February",27,"Y"
"495","IDCJAC0002","040214",1928,"March",28,"Y"
"496","IDCJAC0002","040214",1928,"April",26.3,"Y"
"497","IDCJAC0002","040214",1928,"May",22.1,"Y"
"498","IDCJAC0002","040214",1928,"June",19.8,"Y"
"499","IDCJAC0002","040214",1928,"July",20.7,"Y"
"500","IDCJAC0002","040214",1928,"August",23.3,"Y"
"501","IDCJAC0002","040214",1928,"September",25.9,"Y"
"502","IDCJAC0002","040214",1928,"October",27.6,"Y"
"503","IDCJAC0002","040214",1928,"November",28.4,"Y"
"504","IDCJAC0002","040214",1928,"December",28.8,"Y"
"505","IDCJAC0002","040214",1929,"January",31.6,"Y"
"506","IDCJAC0002","040214",1929,"February",29,"Y"
"507","IDCJAC0002","040214",1929,"March",28.2,"Y"
"508","IDCJAC0002","040214",1929,"April",25.7,"Y"
"509","IDCJAC0002","040214",1929,"May",22.5,"Y"
"510","IDCJAC0002","040214",1929,"June",20.3,"Y"
"511","IDCJAC0002","040214",1929,"July",20.1,"Y"
"512","IDCJAC0002","040214",1929,"August",22.1,"Y"
"513","IDCJAC0002","040214",1929,"September",23.4,"Y"
"514","IDCJAC0002","040214",1929,"October",26,"Y"
"515","IDCJAC0002","040214",1929,"November",28.9,"Y"
"516","IDCJAC0002","040214",1929,"December",30.8,"Y"
"517","IDCJAC0002","040214",1930,"January",28.2,"Y"
"518","IDCJAC0002","040214",1930,"February",27.9,"Y"
"519","IDCJAC0002","040214",1930,"March",26.9,"Y"
"520","IDCJAC0002","040214",1930,"April",25.4,"Y"
"521","IDCJAC0002","040214",1930,"May",22.2,"Y"
"522","IDCJAC0002","040214",1930,"June",19.9,"Y"
"523","IDCJAC0002","040214",1930,"July",20.6,"Y"
"524","IDCJAC0002","040214",1930,"August",22,"Y"
"525","IDCJAC0002","040214",1930,"September",24.5,"Y"
"526","IDCJAC0002","040214",1930,"October",25.9,"Y"
"527","IDCJAC0002","040214",1930,"November",28.7,"Y"
"528","IDCJAC0002","040214",1930,"December",29.2,"Y"
"529","IDCJAC0002","040214",1931,"January",31.5,"Y"
"530","IDCJAC0002","040214",1931,"February",28.1,"Y"
"531","IDCJAC0002","040214",1931,"March",27.4,"Y"
"532","IDCJAC0002","040214",1931,"April",25.8,"Y"
"533","IDCJAC0002","040214",1931,"May",23.3,"Y"
"534","IDCJAC0002","040214",1931,"June",21.6,"Y"
"535","IDCJAC0002","040214",1931,"July",20.6,"Y"
"536","IDCJAC0002","040214",1931,"August",22.4,"Y"
"537","IDCJAC0002","040214",1931,"September",24.5,"Y"
"538","IDCJAC0002","040214",1931,"October",25.4,"Y"
"539","IDCJAC0002","040214",1931,"November",26.8,"Y"
"540","IDCJAC0002","040214",1931,"December",28.5,"Y"
"541","IDCJAC0002","040214",1932,"January",30.5,"Y"
"542","IDCJAC0002","040214",1932,"February",30.8,"Y"
"543","IDCJAC0002","040214",1932,"March",29,"Y"
"544","IDCJAC0002","040214",1932,"April",26.4,"Y"
"545","IDCJAC0002","040214",1932,"May",22.4,"Y"
"546","IDCJAC0002","040214",1932,"June",20,"Y"
"547","IDCJAC0002","040214",1932,"July",20.5,"Y"
"548","IDCJAC0002","040214",1932,"August",21.5,"Y"
"549","IDCJAC0002","040214",1932,"September",23.2,"Y"
"550","IDCJAC0002","040214",1932,"October",25.4,"Y"
"551","IDCJAC0002","040214",1932,"November",26.9,"Y"
"552","IDCJAC0002","040214",1932,"December",28.8,"Y"
"553","IDCJAC0002","040214",1933,"January",30,"Y"
"554","IDCJAC0002","040214",1933,"February",30,"Y"
"555","IDCJAC0002","040214",1933,"March",29.5,"Y"
"556","IDCJAC0002","040214",1933,"April",25.7,"Y"
"557","IDCJAC0002","040214",1933,"May",24,"Y"
"558","IDCJAC0002","040214",1933,"June",21,"Y"
"559","IDCJAC0002","040214",1933,"July",19.8,"Y"
"560","IDCJAC0002","040214",1933,"August",20.3,"Y"
"561","IDCJAC0002","040214",1933,"September",22.7,"Y"
"562","IDCJAC0002","040214",1933,"October",26,"Y"
"563","IDCJAC0002","040214",1933,"November",24.8,"Y"
"564","IDCJAC0002","040214",1933,"December",27.5,"Y"
"565","IDCJAC0002","040214",1934,"January",27.9,"Y"
"566","IDCJAC0002","040214",1934,"February",28.5,"Y"
"567","IDCJAC0002","040214",1934,"March",27.4,"Y"
"568","IDCJAC0002","040214",1934,"April",25.5,"Y"
"569","IDCJAC0002","040214",1934,"May",22.4,"Y"
"570","IDCJAC0002","040214",1934,"June",20.2,"Y"
"571","IDCJAC0002","040214",1934,"July",19.9,"Y"
"572","IDCJAC0002","040214",1934,"August",21.3,"Y"
"573","IDCJAC0002","040214",1934,"September",23.7,"Y"
"574","IDCJAC0002","040214",1934,"October",24.6,"Y"
"575","IDCJAC0002","040214",1934,"November",26,"Y"
"576","IDCJAC0002","040214",1934,"December",27.9,"Y"
"577","IDCJAC0002","040214",1935,"January",30.3,"Y"
"578","IDCJAC0002","040214",1935,"February",30.2,"Y"
"579","IDCJAC0002","040214",1935,"March",27.6,"Y"
"580","IDCJAC0002","040214",1935,"April",25.8,"Y"
"581","IDCJAC0002","040214",1935,"May",23,"Y"
"582","IDCJAC0002","040214",1935,"June",21.1,"Y"
"583","IDCJAC0002","040214",1935,"July",20.2,"Y"
"584","IDCJAC0002","040214",1935,"August",21.2,"Y"
"585","IDCJAC0002","040214",1935,"September",23.2,"Y"
"586","IDCJAC0002","040214",1935,"October",25.9,"Y"
"587","IDCJAC0002","040214",1935,"November",27.3,"Y"
"588","IDCJAC0002","040214",1935,"December",29.1,"Y"
"589","IDCJAC0002","040214",1936,"January",28.7,"Y"
"590","IDCJAC0002","040214",1936,"February",28.9,"Y"
"591","IDCJAC0002","040214",1936,"March",26.4,"Y"
"592","IDCJAC0002","040214",1936,"April",25.7,"Y"
"593","IDCJAC0002","040214",1936,"May",22.8,"Y"
"594","IDCJAC0002","040214",1936,"June",20.2,"Y"
"595","IDCJAC0002","040214",1936,"July",20.3,"Y"
"596","IDCJAC0002","040214",1936,"August",23.9,"Y"
"597","IDCJAC0002","040214",1936,"September",24.4,"Y"
"598","IDCJAC0002","040214",1936,"October",28.4,"Y"
"599","IDCJAC0002","040214",1936,"November",28.7,"Y"
"600","IDCJAC0002","040214",1936,"December",29.4,"Y"
"601","IDCJAC0002","040214",1937,"January",30.8,"Y"
"602","IDCJAC0002","040214",1937,"February",28.1,"Y"
"603","IDCJAC0002","040214",1937,"March",27.7,"Y"
"604","IDCJAC0002","040214",1937,"April",26.2,"Y"
"605","IDCJAC0002","040214",1937,"May",24.1,"Y"
"606","IDCJAC0002","040214",1937,"June",19.7,"Y"
"607","IDCJAC0002","040214",1937,"July",20.1,"Y"
"608","IDCJAC0002","040214",1937,"August",21,"Y"
"609","IDCJAC0002","040214",1937,"September",24.8,"Y"
"610","IDCJAC0002","040214",1937,"October",27.5,"Y"
"611","IDCJAC0002","040214",1937,"November",26.1,"Y"
"612","IDCJAC0002","040214",1937,"December",29.3,"Y"
"613","IDCJAC0002","040214",1938,"January",28.7,"Y"
"614","IDCJAC0002","040214",1938,"February",30.5,"Y"
"615","IDCJAC0002","040214",1938,"March",28.5,"Y"
"616","IDCJAC0002","040214",1938,"April",27,"Y"
"617","IDCJAC0002","040214",1938,"May",23.1,"Y"
"618","IDCJAC0002","040214",1938,"June",20.6,"Y"
"619","IDCJAC0002","040214",1938,"July",18.7,"Y"
"620","IDCJAC0002","040214",1938,"August",20.4,"Y"
"621","IDCJAC0002","040214",1938,"September",23.1,"Y"
"622","IDCJAC0002","040214",1938,"October",25.9,"Y"
"623","IDCJAC0002","040214",1938,"November",27.4,"Y"
"624","IDCJAC0002","040214",1938,"December",30.2,"Y"
"625","IDCJAC0002","040214",1939,"January",29.8,"Y"
"626","IDCJAC0002","040214",1939,"February",28.8,"Y"
"627","IDCJAC0002","040214",1939,"March",27,"Y"
"628","IDCJAC0002","040214",1939,"April",24.6,"Y"
"629","IDCJAC0002","040214",1939,"May",23.1,"Y"
"630","IDCJAC0002","040214",1939,"June",20.7,"Y"
"631","IDCJAC0002","040214",1939,"July",18.9,"Y"
"632","IDCJAC0002","040214",1939,"August",21.6,"Y"
"633","IDCJAC0002","040214",1939,"September",23.2,"Y"
"634","IDCJAC0002","040214",1939,"October",23.9,"Y"
"635","IDCJAC0002","040214",1939,"November",27.1,"Y"
"636","IDCJAC0002","040214",1939,"December",28.3,"Y"
"637","IDCJAC0002","040214",1940,"January",31,"Y"
"638","IDCJAC0002","040214",1940,"February",29,"Y"
"639","IDCJAC0002","040214",1940,"March",27,"Y"
"640","IDCJAC0002","040214",1940,"April",25.4,"Y"
"641","IDCJAC0002","040214",1940,"May",22.6,"Y"
"642","IDCJAC0002","040214",1940,"June",21.6,"Y"
"643","IDCJAC0002","040214",1940,"July",21,"Y"
"644","IDCJAC0002","040214",1940,"August",22.1,"Y"
"645","IDCJAC0002","040214",1940,"September",23.8,"Y"
"646","IDCJAC0002","040214",1940,"October",25.4,"Y"
"647","IDCJAC0002","040214",1940,"November",28.6,"Y"
"648","IDCJAC0002","040214",1940,"December",28.1,"Y"
"649","IDCJAC0002","040214",1941,"January",27.6,"Y"
"650","IDCJAC0002","040214",1941,"February",27.7,"Y"
"651","IDCJAC0002","040214",1941,"March",27.3,"Y"
"652","IDCJAC0002","040214",1941,"April",24.6,"Y"
"653","IDCJAC0002","040214",1941,"May",22.8,"Y"
"654","IDCJAC0002","040214",1941,"June",20.5,"Y"
"655","IDCJAC0002","040214",1941,"July",21.3,"Y"
"656","IDCJAC0002","040214",1941,"August",21.4,"Y"
"657","IDCJAC0002","040214",1941,"September",25.2,"Y"
"658","IDCJAC0002","040214",1941,"October",25.8,"Y"
"659","IDCJAC0002","040214",1941,"November",27.3,"Y"
"660","IDCJAC0002","040214",1941,"December",29.6,"Y"
"661","IDCJAC0002","040214",1942,"January",30.4,"Y"
"662","IDCJAC0002","040214",1942,"February",27.1,"Y"
"663","IDCJAC0002","040214",1942,"March",29.3,"Y"
"664","IDCJAC0002","040214",1942,"April",25.8,"Y"
"665","IDCJAC0002","040214",1942,"May",24,"Y"
"666","IDCJAC0002","040214",1942,"June",22.1,"Y"
"667","IDCJAC0002","040214",1942,"July",21.3,"Y"
"668","IDCJAC0002","040214",1942,"August",23.3,"Y"
"669","IDCJAC0002","040214",1942,"September",24.6,"Y"
"670","IDCJAC0002","040214",1942,"October",24.8,"Y"
"671","IDCJAC0002","040214",1942,"November",27.7,"Y"
"672","IDCJAC0002","040214",1942,"December",26.4,"Y"
"673","IDCJAC0002","040214",1943,"January",29.3,"Y"
"674","IDCJAC0002","040214",1943,"February",28.5,"Y"
"675","IDCJAC0002","040214",1943,"March",28.1,"Y"
"676","IDCJAC0002","040214",1943,"April",25.8,"Y"
"677","IDCJAC0002","040214",1943,"May",23.8,"Y"
"678","IDCJAC0002","040214",1943,"June",20.2,"Y"
"679","IDCJAC0002","040214",1943,"July",20.4,"Y"
"680","IDCJAC0002","040214",1943,"August",20.7,"Y"
"681","IDCJAC0002","040214",1943,"September",24.4,"Y"
"682","IDCJAC0002","040214",1943,"October",25.5,"Y"
"683","IDCJAC0002","040214",1943,"November",26,"Y"
"684","IDCJAC0002","040214",1943,"December",28.3,"Y"
"685","IDCJAC0002","040214",1944,"January",29.2,"Y"
"686","IDCJAC0002","040214",1944,"February",28.4,"Y"
"687","IDCJAC0002","040214",1944,"March",27,"Y"
"688","IDCJAC0002","040214",1944,"April",26.9,"Y"
"689","IDCJAC0002","040214",1944,"May",23.1,"Y"
"690","IDCJAC0002","040214",1944,"June",20.4,"Y"
"691","IDCJAC0002","040214",1944,"July",20,"Y"
"692","IDCJAC0002","040214",1944,"August",21.8,"Y"
"693","IDCJAC0002","040214",1944,"September",22.3,"Y"
"694","IDCJAC0002","040214",1944,"October",25.5,"Y"
"695","IDCJAC0002","040214",1944,"November",28.4,"Y"
"696","IDCJAC0002","040214",1944,"December",30.5,"Y"
"697","IDCJAC0002","040214",1945,"January",29.2,"Y"
"698","IDCJAC0002","040214",1945,"February",29.7,"Y"
"699","IDCJAC0002","040214",1945,"March",28.4,"Y"
"700","IDCJAC0002","040214",1945,"April",25.3,"Y"
"701","IDCJAC0002","040214",1945,"May",22.7,"Y"
"702","IDCJAC0002","040214",1945,"June",21.8,"Y"
"703","IDCJAC0002","040214",1945,"July",19.9,"Y"
"704","IDCJAC0002","040214",1945,"August",22.3,"Y"
"705","IDCJAC0002","040214",1945,"September",23.2,"Y"
"706","IDCJAC0002","040214",1945,"October",25.4,"Y"
"707","IDCJAC0002","040214",1945,"November",27.4,"Y"
"708","IDCJAC0002","040214",1945,"December",27.7,"Y"
"709","IDCJAC0002","040214",1946,"January",29.5,"Y"
"710","IDCJAC0002","040214",1946,"February",29.4,"Y"
"711","IDCJAC0002","040214",1946,"March",27.9,"Y"
"712","IDCJAC0002","040214",1946,"April",25.8,"Y"
"713","IDCJAC0002","040214",1946,"May",24.3,"Y"
"714","IDCJAC0002","040214",1946,"June",20.8,"Y"
"715","IDCJAC0002","040214",1946,"July",22.2,"Y"
"716","IDCJAC0002","040214",1946,"August",24.4,"Y"
"717","IDCJAC0002","040214",1946,"September",23.6,"Y"
"718","IDCJAC0002","040214",1946,"October",24.6,"Y"
"719","IDCJAC0002","040214",1946,"November",28.9,"Y"
"720","IDCJAC0002","040214",1946,"December",29.9,"Y"
"721","IDCJAC0002","040214",1947,"January",29.4,"Y"
"722","IDCJAC0002","040214",1947,"February",27,"Y"
"723","IDCJAC0002","040214",1947,"March",27.4,"Y"
"724","IDCJAC0002","040214",1947,"April",25.7,"Y"
"725","IDCJAC0002","040214",1947,"May",23.1,"Y"
"726","IDCJAC0002","040214",1947,"June",21.8,"Y"
"727","IDCJAC0002","040214",1947,"July",21.2,"Y"
"728","IDCJAC0002","040214",1947,"August",21.4,"Y"
"729","IDCJAC0002","040214",1947,"September",23.4,"Y"
"730","IDCJAC0002","040214",1947,"October",24.6,"Y"
"731","IDCJAC0002","040214",1947,"November",25.9,"Y"
"732","IDCJAC0002","040214",1947,"December",28.1,"Y"
"733","IDCJAC0002","040214",1948,"January",27.6,"Y"
"734","IDCJAC0002","040214",1948,"February",28.4,"Y"
"735","IDCJAC0002","040214",1948,"March",28.1,"Y"
"736","IDCJAC0002","040214",1948,"April",24.9,"Y"
"737","IDCJAC0002","040214",1948,"May",23.1,"Y"
"738","IDCJAC0002","040214",1948,"June",20.4,"Y"
"739","IDCJAC0002","040214",1948,"July",20.4,"Y"
"740","IDCJAC0002","040214",1948,"August",22,"Y"
"741","IDCJAC0002","040214",1948,"September",23.7,"Y"
"742","IDCJAC0002","040214",1948,"October",27.4,"Y"
"743","IDCJAC0002","040214",1948,"November",27.8,"Y"
"744","IDCJAC0002","040214",1948,"December",28.6,"Y"
"745","IDCJAC0002","040214",1949,"January",29.1,"Y"
"746","IDCJAC0002","040214",1949,"February",29.6,"Y"
"747","IDCJAC0002","040214",1949,"March",26.6,"Y"
"748","IDCJAC0002","040214",1949,"April",24.5,"Y"
"749","IDCJAC0002","040214",1949,"May",22.7,"Y"
"750","IDCJAC0002","040214",1949,"June",19.4,"Y"
"751","IDCJAC0002","040214",1949,"July",20.2,"Y"
"752","IDCJAC0002","040214",1949,"August",21.2,"Y"
"753","IDCJAC0002","040214",1949,"September",23,"Y"
"754","IDCJAC0002","040214",1949,"October",26.2,"Y"
"755","IDCJAC0002","040214",1949,"November",27.1,"Y"
"756","IDCJAC0002","040214",1949,"December",28.7,"Y"
"757","IDCJAC0002","040214",1950,"January",29.3,"Y"
"758","IDCJAC0002","040214",1950,"February",27.2,"Y"
"759","IDCJAC0002","040214",1950,"March",27.2,"Y"
"760","IDCJAC0002","040214",1950,"April",25.1,"Y"
"761","IDCJAC0002","040214",1950,"May",23.4,"Y"
"762","IDCJAC0002","040214",1950,"June",20.4,"Y"
"763","IDCJAC0002","040214",1950,"July",20.4,"Y"
"764","IDCJAC0002","040214",1950,"August",20.8,"Y"
"765","IDCJAC0002","040214",1950,"September",23.4,"Y"
"766","IDCJAC0002","040214",1950,"October",24.8,"Y"
"767","IDCJAC0002","040214",1950,"November",25.6,"Y"
"768","IDCJAC0002","040214",1950,"December",27.4,"Y"
"769","IDCJAC0002","040214",1951,"January",26.5,"Y"
"770","IDCJAC0002","040214",1951,"February",27.8,"Y"
"771","IDCJAC0002","040214",1951,"March",27.5,"Y"
"772","IDCJAC0002","040214",1951,"April",26,"Y"
"773","IDCJAC0002","040214",1951,"May",22.2,"Y"
"774","IDCJAC0002","040214",1951,"June",20.7,"Y"
"775","IDCJAC0002","040214",1951,"July",20.4,"Y"
"776","IDCJAC0002","040214",1951,"August",21,"Y"
"777","IDCJAC0002","040214",1951,"September",23.5,"Y"
"778","IDCJAC0002","040214",1951,"October",25.5,"Y"
"779","IDCJAC0002","040214",1951,"November",28.5,"Y"
"780","IDCJAC0002","040214",1951,"December",29.8,"Y"
"781","IDCJAC0002","040214",1952,"January",30.2,"Y"
"782","IDCJAC0002","040214",1952,"February",28.7,"Y"
"783","IDCJAC0002","040214",1952,"March",27.5,"Y"
"784","IDCJAC0002","040214",1952,"April",26.2,"Y"
"785","IDCJAC0002","040214",1952,"May",22.5,"Y"
"786","IDCJAC0002","040214",1952,"June",21.1,"Y"
"787","IDCJAC0002","040214",1952,"July",20.3,"Y"
"788","IDCJAC0002","040214",1952,"August",21.8,"Y"
"789","IDCJAC0002","040214",1952,"September",23.6,"Y"
"790","IDCJAC0002","040214",1952,"October",25.2,"Y"
"791","IDCJAC0002","040214",1952,"November",29,"Y"
"792","IDCJAC0002","040214",1952,"December",29.5,"Y"
"793","IDCJAC0002","040214",1953,"January",27.6,"Y"
"794","IDCJAC0002","040214",1953,"February",27.9,"Y"
"795","IDCJAC0002","040214",1953,"March",27.5,"Y"
"796","IDCJAC0002","040214",1953,"April",27.1,"Y"
"797","IDCJAC0002","040214",1953,"May",23.4,"Y"
"798","IDCJAC0002","040214",1953,"June",21.6,"Y"
"799","IDCJAC0002","040214",1953,"July",21.4,"Y"
"800","IDCJAC0002","040214",1953,"August",21.4,"Y"
"801","IDCJAC0002","040214",1953,"September",23.6,"Y"
"802","IDCJAC0002","040214",1953,"October",26.1,"Y"
"803","IDCJAC0002","040214",1953,"November",28.5,"Y"
"804","IDCJAC0002","040214",1953,"December",30.3,"Y"
"805","IDCJAC0002","040214",1954,"January",27.3,"Y"
"806","IDCJAC0002","040214",1954,"February",27.8,"Y"
"807","IDCJAC0002","040214",1954,"March",29.2,"Y"
"808","IDCJAC0002","040214",1954,"April",26.1,"Y"
"809","IDCJAC0002","040214",1954,"May",23,"Y"
"810","IDCJAC0002","040214",1954,"June",20.2,"Y"
"811","IDCJAC0002","040214",1954,"July",21,"Y"
"812","IDCJAC0002","040214",1954,"August",20.9,"Y"
"813","IDCJAC0002","040214",1954,"September",22.1,"Y"
"814","IDCJAC0002","040214",1954,"October",23.8,"Y"
"815","IDCJAC0002","040214",1954,"November",27.1,"Y"
"816","IDCJAC0002","040214",1954,"December",28,"Y"
"817","IDCJAC0002","040214",1955,"January",29.1,"Y"
"818","IDCJAC0002","040214",1955,"February",29,"Y"
"819","IDCJAC0002","040214",1955,"March",27.5,"Y"
"820","IDCJAC0002","040214",1955,"April",25.9,"Y"
"821","IDCJAC0002","040214",1955,"May",22.3,"Y"
"822","IDCJAC0002","040214",1955,"June",20.2,"Y"
"823","IDCJAC0002","040214",1955,"July",19.7,"Y"
"824","IDCJAC0002","040214",1955,"August",22.4,"Y"
"825","IDCJAC0002","040214",1955,"September",23.5,"Y"
"826","IDCJAC0002","040214",1955,"October",26.9,"Y"
"827","IDCJAC0002","040214",1955,"November",27.5,"Y"
"828","IDCJAC0002","040214",1955,"December",28.7,"Y"
"829","IDCJAC0002","040214",1956,"January",29.1,"Y"
"830","IDCJAC0002","040214",1956,"February",28.5,"Y"
"831","IDCJAC0002","040214",1956,"March",27.2,"Y"
"832","IDCJAC0002","040214",1956,"April",27.2,"Y"
"833","IDCJAC0002","040214",1956,"May",22.6,"Y"
"834","IDCJAC0002","040214",1956,"June",19.6,"Y"
"835","IDCJAC0002","040214",1956,"July",19.5,"Y"
"836","IDCJAC0002","040214",1956,"August",21.1,"Y"
"837","IDCJAC0002","040214",1956,"September",22.8,"Y"
"838","IDCJAC0002","040214",1956,"October",26.4,"Y"
"839","IDCJAC0002","040214",1956,"November",27.9,"Y"
"840","IDCJAC0002","040214",1956,"December",29.5,"Y"
"841","IDCJAC0002","040214",1957,"January",28.5,"Y"
"842","IDCJAC0002","040214",1957,"February",29,"Y"
"843","IDCJAC0002","040214",1957,"March",27.8,"Y"
"844","IDCJAC0002","040214",1957,"April",27.7,"Y"
"845","IDCJAC0002","040214",1957,"May",24.1,"Y"
"846","IDCJAC0002","040214",1957,"June",21.9,"Y"
"847","IDCJAC0002","040214",1957,"July",19.3,"Y"
"848","IDCJAC0002","040214",1957,"August",21.3,"Y"
"849","IDCJAC0002","040214",1957,"September",24.3,"Y"
"850","IDCJAC0002","040214",1957,"October",27.1,"Y"
"851","IDCJAC0002","040214",1957,"November",29.3,"Y"
"852","IDCJAC0002","040214",1957,"December",30.6,"Y"
"853","IDCJAC0002","040214",1958,"January",29.2,"Y"
"854","IDCJAC0002","040214",1958,"February",29.3,"Y"
"855","IDCJAC0002","040214",1958,"March",28.4,"Y"
"856","IDCJAC0002","040214",1958,"April",25.1,"Y"
"857","IDCJAC0002","040214",1958,"May",25,"Y"
"858","IDCJAC0002","040214",1958,"June",20.4,"Y"
"859","IDCJAC0002","040214",1958,"July",21.3,"Y"
"860","IDCJAC0002","040214",1958,"August",21.9,"Y"
"861","IDCJAC0002","040214",1958,"September",23.2,"Y"
"862","IDCJAC0002","040214",1958,"October",28,"Y"
"863","IDCJAC0002","040214",1958,"November",27.7,"Y"
"864","IDCJAC0002","040214",1958,"December",29.2,"Y"
"865","IDCJAC0002","040214",1959,"January",28.2,"Y"
"866","IDCJAC0002","040214",1959,"February",28.2,"Y"
"867","IDCJAC0002","040214",1959,"March",27.6,"Y"
"868","IDCJAC0002","040214",1959,"April",25.8,"Y"
"869","IDCJAC0002","040214",1959,"May",22.3,"Y"
"870","IDCJAC0002","040214",1959,"June",20.9,"Y"
"871","IDCJAC0002","040214",1959,"July",20,"Y"
"872","IDCJAC0002","040214",1959,"August",22.4,"Y"
"873","IDCJAC0002","040214",1959,"September",23.1,"Y"
"874","IDCJAC0002","040214",1959,"October",24.3,"Y"
"875","IDCJAC0002","040214",1959,"November",25.8,"Y"
"876","IDCJAC0002","040214",1959,"December",29.4,"Y"
"877","IDCJAC0002","040214",1960,"January",29.3,"Y"
"878","IDCJAC0002","040214",1960,"February",29.3,"Y"
"879","IDCJAC0002","040214",1960,"March",27.3,"Y"
"880","IDCJAC0002","040214",1960,"April",26.5,"Y"
"881","IDCJAC0002","040214",1960,"May",22.4,"Y"
"882","IDCJAC0002","040214",1960,"June",20.7,"Y"
"883","IDCJAC0002","040214",1960,"July",19.5,"Y"
"884","IDCJAC0002","040214",1960,"August",21.2,"Y"
"885","IDCJAC0002","040214",1960,"September",24.1,"Y"
"886","IDCJAC0002","040214",1960,"October",25.7,"Y"
"887","IDCJAC0002","040214",1960,"November",26.6,"Y"
"888","IDCJAC0002","040214",1960,"December",27.3,"Y"
"889","IDCJAC0002","040214",1961,"January",27.4,"Y"
"890","IDCJAC0002","040214",1961,"February",27.8,"Y"
"891","IDCJAC0002","040214",1961,"March",27.3,"Y"
"892","IDCJAC0002","040214",1961,"April",25.9,"Y"
"893","IDCJAC0002","040214",1961,"May",23.4,"Y"
"894","IDCJAC0002","040214",1961,"June",21.5,"Y"
"895","IDCJAC0002","040214",1961,"July",20.8,"Y"
"896","IDCJAC0002","040214",1961,"August",21.3,"Y"
"897","IDCJAC0002","040214",1961,"September",24.1,"Y"
"898","IDCJAC0002","040214",1961,"October",25.7,"Y"
"899","IDCJAC0002","040214",1961,"November",26,"Y"
"900","IDCJAC0002","040214",1961,"December",28.5,"Y"
"901","IDCJAC0002","040214",1962,"January",28.3,"Y"
"902","IDCJAC0002","040214",1962,"February",29.8,"Y"
"903","IDCJAC0002","040214",1962,"March",26.7,"Y"
"904","IDCJAC0002","040214",1962,"April",24.9,"Y"
"905","IDCJAC0002","040214",1962,"May",23.7,"Y"
"906","IDCJAC0002","040214",1962,"June",22.5,"Y"
"907","IDCJAC0002","040214",1962,"July",20.3,"Y"
"908","IDCJAC0002","040214",1962,"August",21.4,"Y"
"909","IDCJAC0002","040214",1962,"September",24.1,"Y"
"910","IDCJAC0002","040214",1962,"October",26.8,"Y"
"911","IDCJAC0002","040214",1962,"November",28,"Y"
"912","IDCJAC0002","040214",1962,"December",26.9,"Y"
"913","IDCJAC0002","040214",1963,"January",28.1,"Y"
"914","IDCJAC0002","040214",1963,"February",30.1,"Y"
"915","IDCJAC0002","040214",1963,"March",27.8,"Y"
"916","IDCJAC0002","040214",1963,"April",25.8,"Y"
"917","IDCJAC0002","040214",1963,"May",23,"Y"
"918","IDCJAC0002","040214",1963,"June",20.6,"Y"
"919","IDCJAC0002","040214",1963,"July",20.4,"Y"
"920","IDCJAC0002","040214",1963,"August",21.7,"Y"
"921","IDCJAC0002","040214",1963,"September",24.5,"Y"
"922","IDCJAC0002","040214",1963,"October",24,"Y"
"923","IDCJAC0002","040214",1963,"November",25.6,"Y"
"924","IDCJAC0002","040214",1963,"December",27,"Y"
"925","IDCJAC0002","040214",1964,"January",30.2,"Y"
"926","IDCJAC0002","040214",1964,"February",28.9,"Y"
"927","IDCJAC0002","040214",1964,"March",27.5,"Y"
"928","IDCJAC0002","040214",1964,"April",25.9,"Y"
"929","IDCJAC0002","040214",1964,"May",23.2,"Y"
"930","IDCJAC0002","040214",1964,"June",20.7,"Y"
"931","IDCJAC0002","040214",1964,"July",21.2,"Y"
"932","IDCJAC0002","040214",1964,"August",22.5,"Y"
"933","IDCJAC0002","040214",1964,"September",23.6,"Y"
"934","IDCJAC0002","040214",1964,"October",25.6,"Y"
